groupid,event_id,created,name,status,time,updated,yes_rsvp_count,attendance_count,event_url,description,venue.id,venue.name,venue.lat,venue.lon,city,country
45494,247585398,1518029765000,"Valentine's Day Singles Penthouse Party (Comp Apps, DJ, Icebreakers & More!)",past,1518649200000,1518674424000,26,26,https://www.meetup.com/nycphotography/events/247585398/,"<p>*PAY ONLINE AT - <a href=""https://dljparty.ticketleap.com/10th-annual-valentines-day-singles-party/dates/Feb-14-2018_at_0600PM"" class=""linkified"">https://dljparty.ticketleap.com/10th-annual-valentines-day-singles-party/dates/Feb-14-2018_at_0600PM</a></p> <p>*Prepay Only Event. NOT sold at door.</p> <p>Meet &amp; Mingle with 250+ local professionals (20s-40s)! We have reserved the luxurious DL Rooftop (heated and enclosed) exclusively for our party!</p> <p>What to expect:<br/>• Complimentary Appetizers (8-9pm)<br/>• DJ &amp; Dancing<br/>• Drink Specials All Night<br/>• Fun Ice Breakers<br/>• Great Prizes &amp; Giveaways<br/>• 250+ Singles (20s, 30s 40s)</p> <p>Is this private? Yes, entire venue 100% private for our party.</p> <p>Is this age specific? Yes, 20s-40s.</p> <p>Can I come alone? Yes, most will come on their own. If you don't know anyone, the ice breakers will help you meet other members. So come alone or bring a friend or two - either way you will feel comfortable and have a great time.</p> <p>How many are attending? This event is being co-organized by several other groups. The # of RSVP's here are not reflective of actual attendance. Based on the presales, at least 200 will be attending!</p> <p>How should I dress? Dress stylish. No sweats, hats, etc. Jeans ok</p> <p>*PURCHASE TICKET AT - <a href=""https://dljparty.ticketleap.com/10th-annual-valentines-day-singles-party/dates/Feb-14-2018_at_0600PM"" class=""linkified"">https://dljparty.ticketleap.com/10th-annual-valentines-day-singles-party/dates/Feb-14-2018_at_0600PM</a></p> <p>*NOT sold at door. $20-$30 depending upon how early you purchase in advance. We recommend getting tickets ASAP to save $ and guarantee your spot. This event will sell out!</p> ",25724627,The DL Rooftop Lounge,40.71855926513672,-73.98933410644531,New York,us
45494,247281437,1517242545000,"Pre-Valentine's Largest Singles Party (Comp Apps, DJ, Icebreakers) PREPAY ONLY",past,1518314400000,1518335498000,27,27,https://www.meetup.com/nycphotography/events/247281437/,"<p>*PAY ONLINE - <a href=""https://dljparty.ticketleap.com/largest-nyc-valentines-singles-party/dates/Feb-10-2018_at_0900PM"" class=""linkified"">https://dljparty.ticketleap.com/largest-nyc-valentines-singles-party/dates/Feb-10-2018_at_0900PM</a><br/>*Prepay Only Event. NOT sold at door.</p> <p>This event is being co-organized by several other groups. The # of RSVP's here are not reflective of actual attendance. Based on the presales, at least 300 members will be attending! We are once again partnering with the biggest NYC Meetup groups for the LARGEST Valentine's Singles Party! Meet, mingle and flirt with 300+ professionals (20s-40s)!</p> <p>What to expect:<br/>• Complimentary Appetizers (9-10pm)<br/>• DJ &amp; Dancing<br/>• Drink Specials All Night<br/>• Fun Ice Breakers<br/>• Great Prizes &amp; Giveaways<br/>• 300+ Members (20s, 30s, 40s)</p> <p>Is this private? Yes, entire venue 100% private for our party.</p> <p>Is this age specific? Yes, ages 20s-40s.</p> <p>Can I come alone? Yes, most will come on their own. If you don't know anyone, the ice breakers will help you meet other members. So come alone or bring a friend or two - either way you will feel comfortable and have a great time.</p> <p>How many are attending? This is a multi-Meetup group event. This page only shows a small portion of the actual attendees. We will have 300+ attending as in past years!</p> <p>How should I dress? Dress stylish. No sweats, hats, etc. Jeans ok.</p> <p>*Purchase At - <a href=""https://dljparty.ticketleap.com/largest-nyc-valentines-singles-party/dates/Feb-10-2018_at_0900PM"" class=""linkified"">https://dljparty.ticketleap.com/largest-nyc-valentines-singles-party/dates/Feb-10-2018_at_0900PM</a></p> <p>*Save $5 by using discount code ""5"" at checkout. Price goes to $35 as event gets closer. **We recommend getting tickets ASAP to save $ and guarantee your spot. This event will sell out, especially for Men.</p> ",24720514,The Ainsworth Chelsea,40.74509048461914,-73.99254608154297,New York,us
45494,247333707,1517365617000,Fashion Week Networking and Photography Show,past,1518132600000,1518150447000,20,20,https://www.meetup.com/nycphotography/events/247333707/,"<p>Enjoy a great evening of business networking and socializing with a backdrop of original photography and a live Fashion Show. This is the perfect event for anyone looking to network or those who just want to socialize and meet some new people</p> <p>Tickets Here (</p> <p><a href=""https://www.eventbrite.com/e/fashion-week-networking-mingle-with-original-photography-show-tickets-42698092143""><a href=""https://www.eventbrite.com/e/fashion-week-networking-mingle-with-original-photography-show-tickets-42698092143"" class=""linkified"">https://www.eventbrite.com/e/fashion-week-networking-mingle-with-original-photography-show-tickets-42698092143</a></a></p> <p>Nothing gets great conversation going like gazing upon great artwork so come on out, have some cocktails and make connections at one of NYC's most beautiful and exclusive venues. After the networking event stay for the live Fashion Show featuring a great up and coming designer.</p> <p>* You will not be able to pay for admission at the venue. You have to get your tickets here in advance.</p> <p>This event is for professionals in all industries from finance to entertainment, fashion, real estate, law, tech, entrepreneurship to ANYONE looking to get out and meet some fun, interesting people.</p> ",1411703,SKYROOM TIMES SQUARE,40.75645065307617,-73.99252319335938,New York,us
45494,247025880,1516555700000,"Super Bowl Meetup Party (Comp Apps & Shots, Drink Specials, Prizes & More!)",past,1517781600000,1517806406000,29,29,https://www.meetup.com/nycphotography/events/247025880/,"<p>*PREPAY - <a href=""https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM""><a href=""https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM"" class=""linkified"">https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM</a></a><br/>*PREPAY ONLY EVENT.</p> <p>Whether you're into the football game or just game for meeting new people, we've got you covered. We're combining the ultimate in sports and singles for one super party!</p> <p>Mix &amp; mingle with 100+ Meetup members at our annual Super Bowl Party! Next to New Year's Eve, the Super Bowl is the single largest social gathering event.</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/8/0/c/b/600_457292971.jpeg"" /></p> <p>What to expect:<br/>• Complimentary Hot &amp; Cold Appetizers (5-6pm)<br/>• Drink Specials all game ($4 beers, $5 shots, $6 select wines)<br/>• Wear jersey/shirt of your favorite NFL team for a FREE shot<br/>• Ice Breakers to win prizes<br/>• Big Screen TVs w/ stereo sound<br/>• Prizes &amp; Giveaways<br/>• Booths available for parties of 5 or more</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/6/e/4/9/600_457708233.jpeg"" /></p> <p>Is this private? Yes, the entire venue will be 100% private for our members and their guests.</p> <p>Is this age specific? Yes, this is intended for ages 21-49.</p> <p>Can I come alone? Yes, most will come on their own. If you don't know anyone, the ice breakers will help you meet other members. So come alone or bring a friend or two - either way you will feel comfortable and have a great time.</p> <p>How many attending? This is a multi-Meetup group event. This page only shows a small portion of the actual attendees. We will have 100+ members attending!</p> <p>*GET TICKETS HERE - <a href=""https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM""><a href=""https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM"" class=""linkified"">https://dljparty.ticketleap.com/superbowl/dates/Feb-04-2018_at_0500PM</a></a></p> <p>*Limited # of tickets for $15. Price goes up to $30 as event gets closer. NO Tix sold at door.</p> ",25473485,Croton Lounge,40.753665924072266,-73.98583221435547,New York,us
45494,247054569,1516637726000,"Anti-Valentine Penthouse Party (Roses, Chocolates, Comp Apps, 2-1 Drinks, DJ)",past,1517619600000,1517639746000,30,30,https://www.meetup.com/nycphotography/events/247054569/,"<p>*PAY ONLINE (Prepay Only Event) - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-02-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-02-2018_at_0800PM</a></p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/c/a/a/600_324344202.jpeg"" /></p> <p>For 15 years, we've turned every first weekend in February into the LARGEST Singles Meetup. It also gives you the chance to meet someone to spend Valentine's Day with!</p> <p>This event has been featured in the NY Post &amp; Daily News and this is one of our most heavily attended Meetups of the year!</p> <p>What to expect:<br/>• FREE Roses to first 100 Ladies<br/>• FREE Chocolates for everybody<br/>• 2 For 1 Drinks (8-9pm)<br/>• Comp Appetizers<br/>• DJ &amp; Dancing<br/>• Prizes &amp; Giveaways</p> <p>*Plus, free access to the heated igloos on the rooftop! We've SOLD OUT this party for the past 15 years so to guarantee entry, get ticket ASAP!</p> <p>Join us at this very popular, upscale party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Can I come alone? Yes about 90% of those attending will be coming solo. But you can also invite friends to join you. Everyone must have a ticket to enter.</p> <p>Is this age/ethnic specific? No, but the general age range will be 21-55. Not meant to be ethnic specific/gender balanced.</p> <p>Is there a dress code? How many will be attending? This is a multi-Meetup group event. This page only shows a small portion of the actual attendees. Based on pre-sales and RSVPs outside of this group, we expect around 200 members to attend.</p> <p>*PREPAY HERE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-02-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Feb-02-2018_at_0800PM</a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",21138352,230 Fifth Ave Penthouse,40.675743103027344,-73.98123168945312,New York,us
45494,246885555,1516154808000,Networking with Art and Photography,past,1516836600000,1516852665000,7,7,https://www.meetup.com/nycphotography/events/246885555/,"<p>Enjoy a great evening of business networking and socializing with a backdrop of original art and photography. This is the perfect event for anyone looking to network or those who just want to socialize and meet some new people. Nothing gets great conversation going like gazing upon great artwork so come on out, have some cocktails and make connections at one of NYC's most beautiful and exclusive venues. We've witnessed countless business connections, friendships and relationships form at our past events. While mingling you'll be viewing some spectacular artwork and photography by some fantastic New York artists and photographers.</p> <p><a href=""https://www.eventbrite.com/e/networking-mingle-with-original-art-photography-tickets-42260124169"">Tickets Here</a></p> <p>* You will not be able to pay for admission at the venue. You have to get your tickets here in advance.</p> <p>This event is for professionals in all industries from finance to entertainment, fashion, real estate, law, tech, entrepreneurship to ANYONE looking to get out and meet some fun, interesting people.</p> ",24473221,LeGrande Hotel,40.76097869873047,-73.9854965209961,New York,us
45494,246610552,1515424644000,"Heated Igloos & Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Dancing & More)",past,1516496400000,1516518496000,29,29,https://www.meetup.com/nycphotography/events/246610552/,"<p>*PREPAY &amp; SAVE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM""><a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM</a></a></p> <p>The heated rooftop igloos are back! And our last Meetup party at 230 Fifth Penthouse was our BIGGEST one yet w/ 500+ members attending!</p> <p>Join us at this very popular, upscale party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>Plus, we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl. Empire Room! You will also have free access to the rooftop.</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/b/f/b/1/600_454789073.jpeg"" /></p> <p>What to expect:<br/>• 2 for 1 Drinks (8-9pm)<br/>• Free Light Appetizers<br/>• Ice Breakers<br/>• DJ &amp; Dancing<br/>• Giveaways</p> <p>You'll also have free access to the rooftop w/ 230 Fifth's famous igloos!</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/6/2/b/600_458161579.jpeg"" /></p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Is this event private? Yes. Members can invite guests to join us. We'll be on the 20th Fl (Empire Room).</p> <p>Is there a dress code or age restriction? No hats, sweats, shorts, t-shirts etc. Jeans ok. Dress stylish. General age range 21-55.</p> <p>Can I come alone? Most come on their own. Come alone or bring a friend - either way you'll feel comfortable and have a great time.</p> <p>How many will attend? This is a multi-Meetup event. This page only shows a small portion of the actual attendees. 200+ members will be attending just like our past events.</p> <p>*Get tickets here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM""><a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-20-2018_at_0800PM</a></a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> ",18663172,230 5th Ave. Penthouse,40.743961334228516,-73.9878921508789,New York,us
45494,246518820,1515167392000,"Winter Bash 2018 (Comp Apps, Drink Specials, DJ, Ice Breakers & More!)",past,1515978000000,1515996051000,27,27,https://www.meetup.com/nycphotography/events/246518820/,"<p>*Purchase Online - <a href=""https://dljparty.ticketleap.com/bash/dates/Jan-14-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/bash/dates/Jan-14-2018_at_0800PM</a><br/>*Prepay Only Event. No tickets sold at door.</p> <p>Fulfill your new year's resolution of meeting new people by joining us at our 11th annual Winter Singles Bash! This is a multi-Meetup event at one of NYC's most exclusive lounges. Plus, no work Monday!</p> <p>What to expect:<br/>• Complimentary Appetizers<br/>• Drink Specials<br/>• DJ &amp; Dancing<br/>• Ice Breakers<br/>• Prizes &amp; Giveaways<br/>• Up to 200 singles (20s, 30s, 40s)</p> <p>What is age range? This event is intended for 20s-40s</p> <p>Is this event private? Yes. The entire venue will be 100% private for our party. Members can invite guests to join us.</p> <p>Is there a dress code? No hats, sweats, t-shirts etc. Jeans ok. Dress stylish.</p> <p>Can I come alone? Most come on their own. If you don't know anyone, the ice breakers will help you meet others. Come alone or bring a friend - either way you'll feel comfortable and have a great time.</p> <p>How many members will be attending? This is a multi-Meetup event. This page only shows a small portion of the actual attendees. We will have up to 200 singles attending.</p> <p>*Must purchase in advance to attend - <a href=""https://dljparty.ticketleap.com/bash/dates/Jan-14-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/bash/dates/Jan-14-2018_at_0800PM</a></p> <p>**1st 15 just $15 with discount code ""5"" at checkout. Price will go up to $25 as event gets closer. No tix sold at door.</p> ",25604557,SLATE NY,0.0,0.0,New York,us
45494,246211554,1514303897000,"Upscale Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Giveaways & More)",past,1515286800000,1515309543000,31,31,https://www.meetup.com/nycphotography/events/246211554/,"<p>*PREPAY &amp; SAVE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM</a></p> <p>The igloos on the rooftop are back and more popular than ever! And our last Meetup party at 230 Fifth was our BIGGEST one yet w/ 500+ upscale members attending!</p> <p>Kick off the near year at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>Plus we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl. Empire Room! You will also have free access to the rooftop.</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/b/f/b/1/600_454789073.jpeg"" /></p> <p>What to expect:</p> <p>• 2 for 1 Drinks (8-9pm)</p> <p>• Free Light Appetizers</p> <p>• Ice Breakers</p> <p>• DJ &amp; Dancing</p> <p>• Giveaways</p> <p>*PURCHASE ONLINE &amp; SAVE - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM</a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p> <p>You'll also have access to the rooftop w/ 230 Fifth's famous igloos!</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/6/2/b/600_458161579.jpeg"" /></p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Is this event private? Yes. Members can invite guests to join us. We'll be on the 20th Fl (Empire Room).</p> <p>Is there a dress code or age restriction? No hats, sweats, shorts, t-shirts etc. Jeans ok. Dress stylish. General age range 21-55.</p> <p>Can I come alone? Most come on their own. If you don't know anyone, the ice breakers will help you meet others. Come alone or bring a friend - either way you'll feel comfortable and have a great time.</p> <p>How many will attend? This is a multi-Meetup event. This page only shows a small portion of the actual attendees. 200+ members will be attending just like our past events.</p> <p>Get tickets here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/Jan-06-2018_at_0800PM</a></p> ",18663172,230 5th Ave. Penthouse,40.743961334228516,-73.9878921508789,New York,us
45494,246428934,1514943421000,Wine Tasting for Fun People,past,1515196800000,1515208410000,5,5,https://www.meetup.com/nycphotography/events/246428934/,"<p>• What we'll do<br/>While the weather is cold; we will have some indoor social events and this Friday we have a great Wine Tasting that you don't want to miss!</p> <p><a href=""https://www.eventbrite.com/e/wine-tasting-for-fun-people-mostly-italian-wines-tickets-41532046469"" class=""linkified"">https://www.eventbrite.com/e/wine-tasting-for-fun-people-mostly-italian-wines-tickets-41532046469</a></p> <p>• What to bring</p> <p>• Important to know</p> ",140573,Grotta Azzurra,40.72043228149414,-73.99684143066406,New York,us
45494,245902330,1513220689000,40 and Over New Years Party,past,1514771100000,1514790452000,26,26,https://www.meetup.com/nycphotography/events/245902330/,"<p>Come on out and mingle this New Year's Eve with other mature singles over 40. Ring in the New Year the right way enjoying cocktails, appetizers and meeting new people.</p> <p>Early Bird Special $37.95</p> <p><a href=""https://www.eventbrite.com/e/40-over-new-years-eve-party-tickets-41298812861"">Early Bird Tickets Here</a></p> <p>** THE PRICE WILL BE GOING UP TO $70 SOON (TICKETS WILL NOT BE SOLD AT THE VENUE DOOR. YOU HAVE TO GET THEM HERE ONLINE IN ADVANCE.</p> <p>This is not a huge thumping New Year's Eve event with loud Hip Hop music and hundreds of crazy drunk 20 somethings. It's gathering of about 150 mature singles over 40 that would rather go out on New Year's Eve than sit home and watch TV. You'll get a chance to mingle in more mature, laid back but fun setting with like minded people... and possibly meet that special someone.</p> <p>* We Expect About 150 People Or So To Attend <br/>* Complimentary Appetizers From 9:00 to 11:00 PM! <br/>* Complimentary champagne toast for everyone at midnight! <br/>* DJ Playing Great Music All Night Long! (Best of the 80s &amp; 90s, Dance Music and Pop Hits) <br/>* All Singles 40 and Over Are Welcome To Attend (Typically 40s &amp; 50s plus) <br/>* Icebreaker To Win Prizes (ie. Everyone gets half of a playing card. If you find the other half of your card while mingling, you win a raffle ticket!) <br/>* Typically 70% of Attendees Come Alone (30% bring friends) <br/>* Dress Code: Neat, Professional and/or Stylish (No t-shirts, tank tops, baseball caps or gym attire)</p> <p>* Doors Open At 8:30 PM But Arrive Any Time (We expect most people to arrive between 9:00 and 10:00) <br/>* We Have A Coat Check <br/>* Small Dance Floor For Dancing! <br/>* Countdown To Ball Drop At Midnight!</p> ",23667321,Playwright Irish Pub,40.74980545043945,-73.98519134521484,New York,US
45494,245438232,1511797313000,"LARGEST New Years Eve Meetup Party (Comp Apps, DJ, Ice Breakers, & More!)",past,1514764800000,1514792269000,27,27,https://www.meetup.com/nycphotography/events/245438232/,"<p><b>*GET TICKETS AT - <a href=""https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM""><a href=""https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM"" class=""linkified"">https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM</a></a></b> </p> <p><b>*Today is the cheapest tix will be. Take advantage and purchase ASAP. Price will increase as date gets closer. </b></p> <p><b>For the past 10+ years, multiple groups have gotten together again to organize the LARGEST NYE NYC Singles Party!  300+ will be attending like last year's party, and this will sell out again, so don't wait to get tickets!</b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/4/4/f/600_466441103.jpeg"" /></p> <p><b>What to expect:  </b></p> <p><b>• Open Bar (7-8pm)</b></p> <p><b>• Comp Light Appetizers (8-9pm)</b></p> <p><b>• Comp Champagne Toast (Midnight)</b></p> <p><b>• Comp Party Favors </b></p> <p><b>• DJ &amp; Dancing </b></p> <p><b>• Ice Breakers &amp; Prizes</b></p> <p><b>• 300+ singles (ages 20s, 30s, 40s)</b></p> <p><b>*MUST PREPAY HERE (NO tickets sold at door) - <a href=""https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM""><a href=""https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM"" class=""linkified"">https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM</a></a></b></p> <p>*$45-$95 depending how early you purchase. *Tix NOT sold at the door. All of our past NYE parties have SOLD OUT and we're expecting this one to sell out quickly, especially for Men!</p> <p><img src=""https://secure.meetupstatic.com/photos/event/4/7/0/600_466441136.jpeg"" /></p> <p><i>Is this event private? </i><i>Yes, the entire venue will be 100% private for our members and their guests. </i> </p> <p><i>Can I come alone? </i><i>Yes, most come on their own. You can come alone or bring friends - either way you will have a great time. </i></p> <p><i>How many are attending? 3</i><i>0+ groups co-organizing so the RSVP's shown here are only a small portion of members attending. 300+ will be attending as in past years.</i></p> <p><i>What do I wear? </i><i>Dress to impress. No sneakers, sweats, hats. Nice jeans ok.  </i></p> <p>PURCHASE TIX ONLINE AT - <a href=""https://dljparty.ticketleap.com/new-years-eve-largest-singles-party/dates/Dec-31-2017_at_0700PM"">THIS LINK</a></p> <p>*PREPAY ONLY EVENT.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/6/e/8/600_466441768.jpeg"" /></p> ",25473485,Croton Lounge,40.753665924072266,-73.98583221435547,New York,us
45494,245913081,1513264348000,Traffic Light Party (Your New Favorite Meetup!),past,1514592000000,1514608635000,3,3,https://www.meetup.com/nycphotography/events/245913081/,"<p><b>*PURCHASE ONLINE - <a href=""https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM""><a href=""https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM"" class=""linkified"">https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM</a></a></b> </p> <p><b>We got such a great response to our last Traffic Light Party, so we're doing it again! And this one is going to be even bigger!!</b></p> <p><b>*Prepay Only Event. NOT Sold At Door.</b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/b/c/3/b/600_461688187.jpeg"" /></p> <p><b>Single? Not Single? Maybe Single?? Check out this new party concept that is sweeping the country!</b></p> <p><b>Our aim is to create a comfortable atmosphere for everyone to mix and mingle and make it easier for all to interact without the awkward moments that can arise at gatherings like this. This party</b><b> will become your new favorite Meetup!</b></p> <p><b>When you enter, you will be asked if you would like a red, yellow, or green glow bracelet.</b></p> <p><b>Green - Single and ready to mingle.</b></p> <p><b>Yellow - Maybe or open to the possibility.</b></p> <p><b>Red - In a relationship or not looking.</b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/b/e/c/8/600_461688840.jpeg"" /></p> <p><b>What to expect:</b></p> <p><b>• Drink Specials Until 8pm</b></p> <p><b>• Free Red, Green, or Yellow Glow Bracelet</b></p> <p><b>• Music played at conversational level</b></p> <p><b>*PREPAY AT - <a href=""https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM""><a href=""https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM"" class=""linkified"">https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0700PM</a></a></b></p> <p><b>*Limited # available for $10. Use discount code ""5"" at checkout. Goes up to $20 as date gets closer/space becomes limited. Tix NOT sold at door. </b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/1/f/a/0/600_464528096.jpeg"" /></p> <p><i>Can I come alone? Yes about 90% of those at</i><i>tending will be coming solo. But you can also invite friends to join you. Everyone must have a ticket to enter. </i></p> <p><i>Is this age/ethnic specific? No but the general age range will be 21-55. Not meant to be ethnic specific/gender balanced. </i></p> <p><i>Is there a dress code? No specific dress code. We just suggest ""neat casual"".</i></p> <p><i>How many will be attending? This is a multi-Meetup group event. </i><i>This page only shows a small portion of the actual attendees. Based on pre-sales and RSVPs outside of this group, we expect around 100 members to attend. </i></p> <p><i>MUST PREPAY HERE - <a href=""https://dljparty.ticketleap.com/traffic-light-party/dates/Dec-29-2017_at_0800PM""><a href=""https://dljparty.ticketleap.com/traffic-light-party/"" class=""linkified"">https://dljparty.ticketleap.com/traffic-light-party/</a></a></i></p> ",25633773,Sir Henri Penthouse Rooftop Lounge,40.74327850341797,-73.99102020263672,New York,us
